iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC
2,target_population,3,100,43,57,43,K-Fold,5.0,DecisionTree,username,200,True,0.5,0.25,0.5,0.3333333333333332,0.5
2,target_population,3,100,43,57,43,K-Fold,5.0,DecisionTree,username,200,False,0.5,0.25,0.5,0.3333333333333332,0.5
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,username,200,True,0.5,0.25,0.5,0.3333333333333332,0.5
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,username,200,False,0.5,0.25,0.5,0.3333333333333332,0.5
2,target_population,3,100,43,57,43,K-Fold,5.0,RandomForest,username,200,True,0.5,0.25,0.5,0.3333333333333332,0.5015856754710258
2,target_population,3,100,43,57,43,K-Fold,5.0,RandomForest,username,200,False,0.5,0.25,0.5,0.3333333333333332,0.5053449734978398
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,username,200,True,0.5,0.25,0.5,0.3333333333333332,0.405089951449824
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,username,200,False,0.5,0.25,0.5,0.3333333333333332,0.4591433221237361
2,target_population,3,100,43,57,43,K-Fold,5.0,SVM,username,200,True,0.5,0.25,0.5,0.3333333333333332,0.5003741481448487
2,target_population,3,100,43,57,43,K-Fold,5.0,SVM,username,200,False,0.5,0.25,0.5,0.3333333333333332,0.4919825397532403
2,target_population,3,100,43,57,43,LOOCV,,SVM,username,200,True,0.5,0.25,0.5,0.3333333333333332,0.215
2,target_population,3,100,43,57,43,LOOCV,,SVM,username,200,False,0.5,0.25,0.5,0.3333333333333332,0.0
2,target_population,3,100,43,57,43,K-Fold,5.0,AdaBoost,username,200,True,0.365,0.328375,0.365,0.3284934086629002,0.4919825397532403
2,target_population,3,100,43,57,43,K-Fold,5.0,AdaBoost,username,200,False,0.5,0.25,0.5,0.3333333333333332,0.4919825397532403
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,username,200,True,0.285,0.0812249999999999,0.285,0.126420233463035,0.2679288461538461
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,username,200,False,0.5,0.25,0.5,0.3333333333333332,0.215
2,target_population,3,100,43,57,43,K-Fold,5.0,XGBoost,username,200,True,0.5,0.25,0.5,0.3333333333333332,0.5
2,target_population,3,100,43,57,43,K-Fold,5.0,XGBoost,username,200,False,0.5,0.25,0.5,0.3333333333333332,0.4919825397532403
2,target_population,3,100,43,57,43,LOOCV,,XGBoost,username,200,True,0.5,0.25,0.5,0.3333333333333332,0.5
2,target_population,3,100,43,57,43,LOOCV,,XGBoost,username,200,False,0.5,0.25,0.5,0.3333333333333332,0.0
2,target_population,3,100,43,57,43,K-Fold,5.0,LogReg,fullname,300,True,0.51,0.4771724470134875,0.51,0.419967516241879,0.5617990846732884
2,target_population,3,100,43,57,43,K-Fold,5.0,LogReg,fullname,300,False,0.48,0.2474226804123711,0.48,0.326530612244898,0.5659757070954524
2,target_population,3,100,43,57,43,LOOCV,,LogReg,fullname,300,True,0.505,0.4793779069767442,0.505,0.4137370537958773,0.3357550265021601
2,target_population,3,100,43,57,43,LOOCV,,LogReg,fullname,300,False,0.48,0.25,0.48,0.3287671232876712,0.3327378958620997
2,target_population,3,100,43,57,43,K-Fold,5.0,DecisionTree,fullname,300,True,0.265,0.3602777777777778,0.265,0.1973228821223997,0.5424858090953633
2,target_population,3,100,43,57,43,K-Fold,5.0,DecisionTree,fullname,300,False,0.355,0.4870554226475279,0.355,0.3410131295830434,0.5702913578459757
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,fullname,300,True,0.26,0.3606989611562782,0.26,0.2065635817261973,0.7467458298071356
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,fullname,300,False,0.27,0.426048128342246,0.27,0.2426436888640576,0.5308109271301947
2,target_population,3,100,43,57,43,K-Fold,5.0,RandomForest,fullname,300,True,0.29,0.4915051457975986,0.29,0.2578291005503095,0.530042341098392
2,target_population,3,100,43,57,43,K-Fold,5.0,RandomForest,fullname,300,False,0.315,0.4361924119241193,0.315,0.3100598070553523,0.5367302325063472
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,fullname,300,True,0.29,0.4706914360532782,0.29,0.2708546806706961,0.5604020979020978
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,fullname,300,False,0.25,0.3844022988505747,0.25,0.236038288016995,0.4876044563716537
2,target_population,3,100,43,57,43,K-Fold,5.0,SVM,fullname,300,True,0.515,0.5118629232039636,0.515,0.4235615079365079,0.4735190336733331
2,target_population,3,100,43,57,43,K-Fold,5.0,SVM,fullname,300,False,0.48,0.3354999999999999,0.48,0.3506972132345266,0.4362905438510534
2,target_population,3,100,43,57,43,LOOCV,,SVM,fullname,300,True,0.505,0.4793779069767442,0.505,0.4137370537958773,0.2944033183377132
2,target_population,3,100,43,57,43,LOOCV,,SVM,fullname,300,False,0.485,0.3761969111969112,0.485,0.3565433114035087,0.3774348492272059
2,target_population,3,100,43,57,43,K-Fold,5.0,AdaBoost,fullname,300,True,0.42,0.4283010536221152,0.42,0.4084967158313611,0.5201517649547904
2,target_population,3,100,43,57,43,K-Fold,5.0,AdaBoost,fullname,300,False,0.49,0.30375,0.49,0.3456298683857104,0.5106863157543093
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,fullname,300,True,0.495,0.4209943181818181,0.495,0.394642367212743,0.2057241615072825
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,fullname,300,False,0.475,0.2473958333333333,0.475,0.3253424657534246,0.4474788918088281
2,target_population,3,100,43,57,43,K-Fold,5.0,XGBoost,fullname,300,True,0.445,0.4132085228361824,0.445,0.4106331909460716,0.53293705514231
2,target_population,3,100,43,57,43,K-Fold,5.0,XGBoost,fullname,300,False,0.49,0.4371428571428571,0.49,0.3847869674185464,0.5355564440336734
2,target_population,3,100,43,57,43,LOOCV,,XGBoost,fullname,300,True,0.495,0.4436907417735638,0.495,0.4223157112216048,0.2810239477083426
2,target_population,3,100,43,57,43,LOOCV,,XGBoost,fullname,300,False,0.48,0.3388089887640449,0.48,0.3682237658149343,0.2674493942363369
2,target_population,3,100,43,57,43,K-Fold,5.0,LogReg,desc_user,149,True,0.46,0.5153062511259232,0.46,0.4576126771778945,0.5862001926417533
2,target_population,3,100,43,57,43,K-Fold,5.0,LogReg,desc_user,149,False,0.49,0.3536363636363636,0.49,0.3599183006535948,0.5839273005656764
2,target_population,3,100,43,57,43,LOOCV,,LogReg,desc_user,149,True,0.44,0.4867508274909433,0.44,0.4357973455994374,0.543956939557258
2,target_population,3,100,43,57,43,LOOCV,,LogReg,desc_user,149,False,0.49,0.4525,0.49,0.3677738589912502,0.5290928043294285
2,target_population,3,100,43,57,43,K-Fold,5.0,DecisionTree,desc_user,149,True,0.395,0.4987062404870624,0.395,0.3560481162504573,0.5517013395839829
2,target_population,3,100,43,57,43,K-Fold,5.0,DecisionTree,desc_user,149,False,0.405,0.4710317460317461,0.405,0.3630145439500614,0.5345419758585364
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,desc_user,149,True,0.455,0.5383718133718134,0.455,0.4302848029163819,0.5320983508529686
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,desc_user,149,False,0.425,0.4917395654659804,0.425,0.3980213464696223,0.3953099962139771
2,target_population,3,100,43,57,43,K-Fold,5.0,RandomForest,desc_user,149,True,0.455,0.5218244444444444,0.455,0.4354484129215255,0.6230497450002227
2,target_population,3,100,43,57,43,K-Fold,5.0,RandomForest,desc_user,149,False,0.475,0.5094734513274336,0.475,0.4536400773621398,0.6092395873235045
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,desc_user,149,True,0.48,0.5320753202920512,0.48,0.4608632520860782,0.5755736849138124
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,desc_user,149,False,0.495,0.5292144113291374,0.495,0.4762515220646895,0.5521318738586254
2,target_population,3,100,43,57,43,K-Fold,5.0,SVM,desc_user,149,True,0.445,0.4983488834617802,0.445,0.4263614782424393,0.5581122811901474
2,target_population,3,100,43,57,43,K-Fold,5.0,SVM,desc_user,149,False,0.49,0.3626772486772486,0.49,0.3592893663172029,0.5219200046768518
2,target_population,3,100,43,57,43,LOOCV,,SVM,desc_user,149,True,0.43,0.4863717483363581,0.43,0.4201132342533616,0.5110595719567058
2,target_population,3,100,43,57,43,LOOCV,,SVM,desc_user,149,False,0.5,0.4854894179894179,0.5,0.3728207332844011,0.4812329673511202
2,target_population,3,100,43,57,43,K-Fold,5.0,AdaBoost,desc_user,149,True,0.415,0.4042596442596443,0.415,0.3878139891381703,0.4789451550042314
2,target_population,3,100,43,57,43,K-Fold,5.0,AdaBoost,desc_user,149,False,0.495,0.2487437185929648,0.495,0.3311036789297659,0.5048260400427598
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,desc_user,149,True,0.06,0.1216948707857798,0.06,0.0701161222889992,0.6540442786512851
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,desc_user,149,False,0.5,0.25,0.5,0.3333333333333332,0.1728515589506035
2,target_population,3,100,43,57,43,K-Fold,5.0,XGBoost,desc_user,149,True,0.37,0.5265406162464985,0.37,0.3014460168308238,0.508079824952118
2,target_population,3,100,43,57,43,K-Fold,5.0,XGBoost,desc_user,149,False,0.43,0.2362637362637362,0.43,0.3049645390070922,0.4931254710257894
2,target_population,3,100,43,57,43,LOOCV,,XGBoost,desc_user,149,True,0.37,0.4635116101223582,0.37,0.3089625492398044,0.3188860251213754
2,target_population,3,100,43,57,43,LOOCV,,XGBoost,desc_user,149,False,0.44,0.2598769462581617,0.44,0.3175715038882299,0.3120386062981604
2,target_population,3,100,43,57,43,K-Fold,5.0,LogReg,desc_fullname,178,True,0.48,0.5025149638802889,0.48,0.4776252319109461,0.6273552659124316
2,target_population,3,100,43,57,43,K-Fold,5.0,LogReg,desc_fullname,178,False,0.49,0.3758756684491979,0.49,0.3836290638464552,0.6244220558104315
2,target_population,3,100,43,57,43,LOOCV,,LogReg,desc_fullname,178,True,0.47,0.5050346058051537,0.47,0.4740386490809296,0.6093055676807269
2,target_population,3,100,43,57,43,LOOCV,,LogReg,desc_fullname,178,False,0.48,0.3881472868217054,0.48,0.3848426193118757,0.5959412676495479
2,target_population,3,100,43,57,43,K-Fold,5.0,DecisionTree,desc_fullname,178,True,0.405,0.4506127579737335,0.405,0.3809664602683178,0.5502694111620865
2,target_population,3,100,43,57,43,K-Fold,5.0,DecisionTree,desc_fullname,178,False,0.385,0.4019053578049684,0.385,0.3527644372700601,0.530388219901118
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,desc_fullname,178,True,0.4,0.4554224464060529,0.4,0.3816606368970763,0.4890804752572268
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,desc_fullname,178,False,0.425,0.4941034137389197,0.425,0.4128035607664333,0.4851760745623804
2,target_population,3,100,43,57,43,K-Fold,5.0,RandomForest,desc_fullname,178,True,0.435,0.4744713198956077,0.435,0.4164757979730014,0.6081115495969001
2,target_population,3,100,43,57,43,K-Fold,5.0,RandomForest,desc_fullname,178,False,0.435,0.4464088788785093,0.435,0.4162456170874853,0.6009153077813906
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,desc_fullname,178,True,0.46,0.5028608490566038,0.46,0.4524854927345811,0.5967076299496682
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,desc_fullname,178,False,0.475,0.4902292647828362,0.475,0.4636256268494425,0.5848291345597078
2,target_population,3,100,43,57,43,K-Fold,5.0,SVM,desc_fullname,178,True,0.505,0.518970695970696,0.505,0.498469387755102,0.589203876219322
2,target_population,3,100,43,57,43,K-Fold,5.0,SVM,desc_fullname,178,False,0.495,0.4138459302325581,0.495,0.4022606315253374,0.5573911240033851
2,target_population,3,100,43,57,43,LOOCV,,SVM,desc_fullname,178,True,0.485,0.5044678725148596,0.485,0.4859517078666016,0.5961335642064941
2,target_population,3,100,43,57,43,LOOCV,,SVM,desc_fullname,178,False,0.49,0.399995670995671,0.49,0.4014081253631532,0.5476954010957196
2,target_population,3,100,43,57,43,K-Fold,5.0,AdaBoost,desc_fullname,178,True,0.38,0.4009597283450494,0.38,0.3638276746593868,0.4859177486526213
2,target_population,3,100,43,57,43,K-Fold,5.0,AdaBoost,desc_fullname,178,False,0.5,0.25,0.5,0.3333333333333332,0.5064617288762193
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,desc_fullname,178,True,0.7,0.6256757178526842,0.7,0.6491388261356597,0.7459059418288717
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,desc_fullname,178,False,0.5,0.25,0.5,0.3333333333333332,0.3709364749899781
2,target_population,3,100,43,57,43,K-Fold,5.0,XGBoost,desc_fullname,178,True,0.38,0.4863806451612903,0.38,0.3393793940043831,0.5203183688922544
2,target_population,3,100,43,57,43,K-Fold,5.0,XGBoost,desc_fullname,178,False,0.445,0.3304298642533936,0.445,0.3495763620763621,0.5370615295532494
2,target_population,3,100,43,57,43,LOOCV,,XGBoost,desc_fullname,178,True,0.385,0.4462584399431414,0.385,0.3512169445523653,0.4125112177631285
2,target_population,3,100,43,57,43,LOOCV,,XGBoost,desc_fullname,178,False,0.445,0.3359228395061728,0.445,0.3600700836059614,0.4275264353480913
2,target_population,3,100,43,57,43,K-Fold,5.0,LogReg,user_fullname,300,True,0.49,0.4136846405228758,0.49,0.4000527969166601,0.550501133579796
2,target_population,3,100,43,57,43,K-Fold,5.0,LogReg,user_fullname,300,False,0.49,0.2525773195876288,0.49,0.3333333333333332,0.5570550665894616
2,target_population,3,100,43,57,43,LOOCV,,LogReg,user_fullname,300,True,0.495,0.4622449345526268,0.495,0.4108886058179738,0.315343053761525
2,target_population,3,100,43,57,43,LOOCV,,LogReg,user_fullname,300,False,0.49,0.2525773195876288,0.49,0.3333333333333332,0.3173691171885439
2,target_population,3,100,43,57,43,K-Fold,5.0,DecisionTree,user_fullname,300,True,0.265,0.4669345238095237,0.265,0.2180457642180094,0.5418417141775421
2,target_population,3,100,43,57,43,K-Fold,5.0,DecisionTree,user_fullname,300,False,0.49,0.4600350616234594,0.49,0.3817005592272496,0.5423638702062269
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,user_fullname,300,True,0.25,0.3729482792656445,0.25,0.1975729166666666,0.7018069696227339
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,user_fullname,300,False,0.475,0.359864810330912,0.475,0.3676553008711474,0.4758301111309072
2,target_population,3,100,43,57,43,K-Fold,5.0,RandomForest,user_fullname,300,True,0.28,0.430133547008547,0.28,0.2446730485004206,0.5194590285510668
2,target_population,3,100,43,57,43,K-Fold,5.0,RandomForest,user_fullname,300,False,0.495,0.4707507892659827,0.495,0.3864816806858621,0.5355112378067792
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,user_fullname,300,True,0.27,0.3954581447963801,0.27,0.2416281693640378,0.5414008952830609
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,user_fullname,300,False,0.475,0.3463661202185792,0.475,0.3509974301317057,0.4798544819829851
2,target_population,3,100,43,57,43,K-Fold,5.0,SVM,user_fullname,300,True,0.5,0.4362602339181286,0.5,0.4094195431602847,0.4452553494276424
2,target_population,3,100,43,57,43,K-Fold,5.0,SVM,user_fullname,300,False,0.47,0.2486772486772486,0.47,0.3252595155709342,0.4374430069930069
2,target_population,3,100,43,57,43,LOOCV,,SVM,user_fullname,300,True,0.505,0.4793779069767442,0.505,0.4137370537958773,0.2416500534497349
2,target_population,3,100,43,57,43,LOOCV,,SVM,user_fullname,300,False,0.485,0.2539267015706806,0.485,0.3333333333333332,0.2530423010110908
2,target_population,3,100,43,57,43,K-Fold,5.0,AdaBoost,user_fullname,300,True,0.445,0.405625,0.445,0.4004767810389968,0.4995251581221326
2,target_population,3,100,43,57,43,K-Fold,5.0,AdaBoost,user_fullname,300,False,0.49,0.30375,0.49,0.3456298683857104,0.5046317513696494
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,user_fullname,300,True,0.055,0.0945289855072463,0.055,0.065735562362833,0.1433338537258919
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,user_fullname,300,False,0.47,0.2422680412371134,0.47,0.3197278911564626,0.4840561066322212
2,target_population,3,100,43,57,43,K-Fold,5.0,XGBoost,user_fullname,300,True,0.45,0.4044206093189963,0.45,0.4079102743929166,0.5184370206226894
2,target_population,3,100,43,57,43,K-Fold,5.0,XGBoost,user_fullname,300,False,0.495,0.4359346846846846,0.495,0.3749066985645933,0.5314273105875017
2,target_population,3,100,43,57,43,LOOCV,,XGBoost,user_fullname,300,True,0.125,0.1813851312621804,0.125,0.1404970262121686,0.2722502717028194
2,target_population,3,100,43,57,43,LOOCV,,XGBoost,user_fullname,300,False,0.49,0.3842222222222222,0.49,0.3748339424757667,0.2666710636497261
2,target_population,3,100,43,57,43,K-Fold,5.0,LogReg,desc_user_fullname,178,True,0.48,0.5025149638802889,0.48,0.4776252319109461,0.6273552659124316
2,target_population,3,100,43,57,43,K-Fold,5.0,LogReg,desc_user_fullname,178,False,0.49,0.3758756684491979,0.49,0.3836290638464552,0.6244220558104315
2,target_population,3,100,43,57,43,LOOCV,,LogReg,desc_user_fullname,178,True,0.47,0.5050346058051537,0.47,0.4740386490809296,0.6093055676807269
2,target_population,3,100,43,57,43,LOOCV,,LogReg,desc_user_fullname,178,False,0.48,0.3881472868217054,0.48,0.3848426193118757,0.5959412676495479
2,target_population,3,100,43,57,43,K-Fold,5.0,DecisionTree,desc_user_fullname,178,True,0.405,0.4506127579737335,0.405,0.3809664602683178,0.5502694111620865
2,target_population,3,100,43,57,43,K-Fold,5.0,DecisionTree,desc_user_fullname,178,False,0.385,0.4019053578049684,0.385,0.3527644372700601,0.530388219901118
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,desc_user_fullname,178,True,0.4,0.4554224464060529,0.4,0.3816606368970763,0.4890804752572268
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,desc_user_fullname,178,False,0.425,0.4941034137389197,0.425,0.4128035607664333,0.4851760745623804
2,target_population,3,100,43,57,43,K-Fold,5.0,RandomForest,desc_user_fullname,178,True,0.435,0.4744713198956077,0.435,0.4164757979730014,0.6081115495969001
2,target_population,3,100,43,57,43,K-Fold,5.0,RandomForest,desc_user_fullname,178,False,0.435,0.4464088788785093,0.435,0.4162456170874853,0.6009153077813906
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,desc_user_fullname,178,True,0.46,0.5028608490566038,0.46,0.4524854927345811,0.5967076299496682
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,desc_user_fullname,178,False,0.475,0.4902292647828362,0.475,0.4636256268494425,0.5848291345597078
2,target_population,3,100,43,57,43,K-Fold,5.0,SVM,desc_user_fullname,178,True,0.505,0.518970695970696,0.505,0.498469387755102,0.589203876219322
2,target_population,3,100,43,57,43,K-Fold,5.0,SVM,desc_user_fullname,178,False,0.495,0.4138459302325581,0.495,0.4022606315253374,0.5573911240033851
2,target_population,3,100,43,57,43,LOOCV,,SVM,desc_user_fullname,178,True,0.485,0.5044678725148596,0.485,0.4859517078666016,0.5961335642064941
2,target_population,3,100,43,57,43,LOOCV,,SVM,desc_user_fullname,178,False,0.49,0.399995670995671,0.49,0.4014081253631532,0.5476954010957196
2,target_population,3,100,43,57,43,K-Fold,5.0,AdaBoost,desc_user_fullname,178,True,0.38,0.4009597283450494,0.38,0.3638276746593868,0.4859177486526213
2,target_population,3,100,43,57,43,K-Fold,5.0,AdaBoost,desc_user_fullname,178,False,0.5,0.25,0.5,0.3333333333333332,0.5064617288762193
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,desc_user_fullname,178,True,0.7,0.6256757178526842,0.7,0.6491388261356597,0.7459059418288717
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,desc_user_fullname,178,False,0.5,0.25,0.5,0.3333333333333332,0.3709364749899781
2,target_population,3,100,43,57,43,K-Fold,5.0,XGBoost,desc_user_fullname,178,True,0.38,0.4863806451612903,0.38,0.3393793940043831,0.5203183688922544
2,target_population,3,100,43,57,43,K-Fold,5.0,XGBoost,desc_user_fullname,178,False,0.445,0.3304298642533936,0.445,0.3495763620763621,0.5370615295532494
2,target_population,3,100,43,57,43,LOOCV,,XGBoost,desc_user_fullname,178,True,0.385,0.4462584399431414,0.385,0.3512169445523653,0.4125112177631285
2,target_population,3,100,43,57,43,LOOCV,,XGBoost,desc_user_fullname,178,False,0.445,0.3359228395061728,0.445,0.3600700836059614,0.4275264353480913
2,target_population,3,100,43,57,43,K-Fold,5.0,LogReg,numeric,11,True,0.6,0.6193041781533064,0.6,0.6030831870831871,0.770167019286446
2,target_population,3,100,43,57,43,K-Fold,5.0,LogReg,numeric,11,False,0.64,0.6394696688592792,0.64,0.6313913120768517,0.763012170950069
2,target_population,3,100,43,57,43,LOOCV,,LogReg,numeric,11,True,0.55,0.566223316912972,0.55,0.5547504456327986,0.7520269297581399
2,target_population,3,100,43,57,43,LOOCV,,LogReg,numeric,11,False,0.625,0.6360454895643648,0.625,0.6113967894850247,0.7450541646251837
2,target_population,3,100,43,57,43,K-Fold,5.0,DecisionTree,numeric,11,True,0.56,0.5707884333546278,0.56,0.563616171627776,0.6540621798583581
2,target_population,3,100,43,57,43,K-Fold,5.0,DecisionTree,numeric,11,False,0.485,0.4914162399969659,0.485,0.4872202158994766,0.5969032559796891
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,numeric,11,True,0.495,0.5029355000931273,0.495,0.4977503217653122,0.6002656897242885
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,numeric,11,False,0.535,0.5308797543919495,0.535,0.5327258403361345,0.6248634804685761
2,target_population,3,100,43,57,43,K-Fold,5.0,RandomForest,numeric,11,True,0.635,0.6374556315256831,0.635,0.6236626272759433,0.7310207852656897
2,target_population,3,100,43,57,43,K-Fold,5.0,RandomForest,numeric,11,False,0.59,0.5934741995971943,0.59,0.5826350561893229,0.7396981092156252
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,numeric,11,True,0.62,0.6107989222915485,0.62,0.6023224067398091,0.7247860318025923
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,numeric,11,False,0.59,0.5859794713160855,0.59,0.5760356985134439,0.7157283072023517
2,target_population,3,100,43,57,43,K-Fold,5.0,SVM,numeric,11,True,0.61,0.6298434245493069,0.61,0.6127172758702965,0.7543001915282171
2,target_population,3,100,43,57,43,K-Fold,5.0,SVM,numeric,11,False,0.62,0.6178415823022122,0.62,0.6067311096430879,0.7298737918132824
2,target_population,3,100,43,57,43,LOOCV,,SVM,numeric,11,True,0.575,0.6042909174159175,0.575,0.5792385512669527,0.7307636363636364
2,target_population,3,100,43,57,43,LOOCV,,SVM,numeric,11,False,0.59,0.5991655335146376,0.59,0.5705973604364162,0.6774134626519978
2,target_population,3,100,43,57,43,K-Fold,5.0,AdaBoost,numeric,11,True,0.555,0.5785555555555555,0.555,0.5599747474747474,0.7237897198343057
2,target_population,3,100,43,57,43,K-Fold,5.0,AdaBoost,numeric,11,False,0.615,0.604666970646908,0.615,0.6021804974086448,0.7181531268094963
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,numeric,11,True,0.5,0.530149058687791,0.5,0.507729343220339,0.682383655516458
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,numeric,11,False,0.525,0.5259121442820502,0.525,0.5117987163092662,0.6688419780856085
2,target_population,3,100,43,57,43,K-Fold,5.0,XGBoost,numeric,11,True,0.565,0.5662138627655869,0.565,0.5655896875682762,0.7264288918088281
